response id,concerns,concerns category,anything else,anything else category
121,I worry about my procrastination habits.,PC,"My impression of the course if very positive and gives me a good impression of the college experience overall, as it is much more structured than I anticipated.",PC
66NC,,NC,,NC
NCACAC,absolutely the exams and tests; I do poorly under pressure,PC,none,NC
118,"I'm concerned about getting behind on my work. Since it's an online course, it's very easy to not look at the work for a while and forget about it.",AC,,NC
NC33,No fundamental practice after watching videos,NC,,NC
66NC,,NC,,NC
AC6,,NC,,NC
511,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
6ACAC,,NC,"The course seems pretty hard and involved, and I'm worried I won't have enough practice, which I benefit from immensely, for assessments. Practice is often the way where I internalize concepts and ideas.",NC
586,absolutely the exams and tests; I do poorly under pressure,AC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
406,Time management throughout this course.,PC,,NC
584,none,NC,na,NC
512,,NC,,NC
AC63,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
AC63,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
524,NA.,TC,NA ,NC
344,,NC,,NC
570,I am most concerned about the exam questions matching the lesson coverage.,AC,na,NC
312,None as of now.,NC,na,NC
499,I am most concerned about the exam questions matching the lesson coverage.,AC,,NC
284,"Nothing, I'm mainly just excited since I enjoyed my first Calculus classes.",AC,none,NC
415,Technological issues with the gatech instructure portal. ,AC,,NC
511,Being on schedule and reviewing before a test in time,NC,,NC
7AC0,,NC,There is nothing so far.,NC
344,,NC,None for now. ,NC
NC83,"In the end of my senior year of high school, balancing the rigor of this course with all of the other assignments I have due in my other classes, studying for AP tests, and getting ready for college will make this class challenging for me, but I am excited to take the class on as long as I maintain good, healthy study strategies.",AC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
324,,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
398,I don't have any worries.,NC,na,NC
309,I am most concerned about the exam questions matching the lesson coverage.,AC,I believe all that would come up is just coordinating when to take exams with the other students at my school taking this class. I remember one of the exams had to be administered to my school a few days after it was to most other students. Organizing exam dates will be something I will need to be proactive about.,PC
NC96,"I am mostly concerned about being able to fully grasp the content, but that is mostly based on my own personal ability to learn and take the time to study for this course.",NC,,NC
594,Being able to balance the college workload with my other high school senior responsibilities.,AC,,NC
68NC,none,NC,,NC
5AC9,,NC,,NC
6ACAC,,NC,There is nothing so far.,NC
706,"I am concerned about my ability to fully understand the subject material. Math does not come easy to me, especially math at this level. So I am also worried about the time I will have to dedicate to succees. ",NC,There is nothing so far.,NC
46,"I am hoping I can stay on top of the lecture videos and studio sessions. I had a bit of difficulty with the pacing of NC554 last semester, and I underestimated how much time I had to put into the class.",NC,I hope MVC is easier than Linear Algebra.,PC
NC58,,NC,None for now. ,NC
323,NA. Its too soon for me to form too many opinions.,NC,,NC
185,"I am a bit worried because due to my work, I miss many of the studio sessions and while I ant to complete the worksheets and watch the videos, I have trouble effectively checking my work. A centralized location with all of the studio worksheet answers would be very useful especially when I redo the worksheets to prepare for the final exam.",AC,The course so far is navigable and allows me time to work on the assignment.,NC
ACNCNC,"As the last time I had practiced calculus was 8+ months ago, I am a bit worried about my ability to remember the application of certain skills. ",PC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
563,"I am a bit worried because due to my work, I miss many of the studio sessions and while I ant to complete the worksheets and watch the videos, I have trouble effectively checking my work. A centralized location with all of the studio worksheet answers would be very useful especially when I redo the worksheets to prepare for the final exam.",NC,none,NC
688,,NC,,NC
AC68,,NC,,NC
AC39,,AC,,NC
531,,NC,,NC
70NC,"I‚Äôm a little concerned about peer help with this class as I‚Äôm the only person taking this course from my school. Still, I think I‚Äôll be able to utilize piazza to help with this issue :)",PC,I'm very interested in physics and this class will definitely help pursue my passion in that field.,NC
362,NA.,OT,none,NC
246,none,NC,na,NC
6NC7,none,NC,NA ,NC
593,"I am only concerned with spatial reasoning, but I did well with spatial reasoning in physics, so I should be okay.",AC,,NC
AC89,,NC,,NC
301,none,NC,I generally like the course so far and it fits my intellectual needs well. I think the course is one of the better-run courses I have ever been enrolled in as the profs know the subject well and ask only that we learn relevant information.,NC
557,I am concerned that I will not understand a concept and it will affect me for the rest of the course.,AC,na,NC
354,N/A. ,NC,N/a.,NC
401,none,NC,No nothing much. Matrices are my worst nighPCare and I hope they go away permanently.,NC
301,I don‚Äôt really have any concerns aside from losing steam towards the end of the semester like I did last semester.,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
284,Im concerned I won't time manage.,AC,none,NC
6NC9,,NC,,NC
AC04,"My concerns are just having it be self-guided and not having much guidance. In addition, exams are worth more this semester.",NC,,NC
277,One of the in person exams is on my school's spring break but other than that none as of right now!,TC,na,NC
69AC,I don‚Äôt really have any concerns aside from losing steam towards the end of the semester like I did last semester.,AC,not really,PC
6NC9,I don't remember a lot of stuff from calc BC.,NC,I enjoy the course and I think that it has the right balance of challenging and interesting while not overwhelming.,NC
6ACAC,I don't remember a lot of stuff from calc BC.,NC,"I must admit, linear algebra has been quite a journey for me. The abstract concepts and the depth of the material made it challenging, but I embraced the struggle and managed to grasp most of it. Now, as we delve into multivariable calculus, I can't help but feel a bit anxious. However, I hope to learn the most out of your teachings and look forward to the class.",NC
NC39,"I am also a little worried about the fact that there are fewer assignments, especially with there being no quizzes. This means there will be fewer practices and ""easy"" A's to affect our grades. I am also worried about the fact that there is another exam because exams are not my strong point in this course so this could drop my grade. ",NC,,NC
